timestamp,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,jawForward,jawLeft,jawRight,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthLeft,mouthRight,mouthSmileLeft,mouthSmileRight,mouthFrownLeft,mouthFrownRight,mouthDimpleLeft,mouthDimpleRight,mouthStretchLeft,mouthStretchRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressLeft,mouthPressRight,mouthLowerDownLeft,mouthLowerDownRight,mouthUpperUpLeft,mouthUpperUpRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,tongueOut,custom_52,custom_53,custom_54,custom_55,custom_56,custom_57,custom_58,custom_59,custom_60,custom_61,custom_62,custom_63,custom_64,custom_65,custom_66,custom_67
13.6,0.0,0.0,0.0,0.0,0.0,0.083621,0.0,0.0,0.0,0.0,0.0,0.0,0.083864,0.0,0.017628,0.0,0.009417,0.064157,0.071328,0.000693,0.003242,0.002751,0.000225,0.19181,0.189989,0.0,0.00024,0.019072,0.020894,0.025708,0.019367,0.04152,0.012818,0.002849,0.0,0.003529,0.003629,0.104657,0.102918,0.009165,0.008264,0.0,0.0,0.21434,0.15527,0.155367,0.0,0.092155,0.100898,0.044194,0.033829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.632245,1.0,0.681379,1.0,1.0,1.0
13.616667,0.0,0.0,0.0,0.0,0.0,0.077634,0.0,0.0,0.0,0.0,0.0,0.0,0.077878,0.0,0.019215,0.0,0.006737,0.071802,0.085626,0.000428,0.002598,0.002982,0.000156,0.185186,0.183076,0.0,0.00023,0.023141,0.024977,0.030228,0.021882,0.0484,0.018149,0.001596,0.0,0.003902,0.004024,0.111164,0.10863,0.003898,0.002497,0.0,0.0,0.218014,0.161273,0.161388,0.0,0.087128,0.094374,0.034784,0.023644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.609128,1.0,0.677864,1.0,1.0,1.0
13.633333,0.0,0.0,0.0,0.0,0.0,0.073916,0.0,0.0,0.0,0.0,0.0,0.0,0.074131,0.0,0.02016,0.0,0.005033,0.082021,0.100143,0.000884,0.001631,0.003515,3.9e-05,0.171882,0.17035,0.0,0.00026,0.025969,0.027633,0.038262,0.028654,0.044843,0.021767,0.000397,0.0,0.004598,0.004658,0.12796,0.125345,0.002259,0.000544,0.0,1e-05,0.215953,0.158486,0.158605,5.2e-05,0.082663,0.088785,0.026594,0.015604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.515242,1.0,0.677146,1.0,1.0,1.0
13.65,0.0,0.0,0.0,0.0,0.0,0.07312,0.0,0.0,0.0,0.0,0.0,0.0,0.073323,0.0,0.018377,0.0,0.003541,0.094147,0.111826,0.012938,0.001908,0.003593,0.0,0.154282,0.155167,0.0,0.000349,0.026397,0.027791,0.051012,0.040953,0.028961,0.022383,8e-05,0.0,0.005097,0.004978,0.154289,0.152521,0.002736,0.000919,0.0,0.0,0.209792,0.150521,0.150631,9.5e-05,0.080241,0.086416,0.026338,0.015805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.467294,1.0,0.649648,1.0,1.0,1.0
13.666667,0.0,0.0,0.0,0.0,0.0,0.072587,0.0,0.0,0.0,0.0,0.0,0.0,0.072791,0.0,0.015209,0.0,0.003693,0.118071,0.10026,0.068036,0.002371,0.003745,0.0,0.132775,0.136671,0.0,0.000431,0.024755,0.025666,0.061169,0.050129,0.010294,0.019389,0.0,0.0,0.00517,0.004889,0.200706,0.197614,0.01492,0.013023,0.0,0.0,0.199198,0.137586,0.13769,3.8e-05,0.079414,0.08625,0.025578,0.017481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.439699,1.0,0.63601,1.0,1.0,1.0
13.683333,0.0,0.0,0.0,0.0,0.0,0.070757,0.0,0.0,0.0,0.0,0.0,0.0,0.070995,0.0,0.014028,0.0,0.006955,0.137996,0.066534,0.116573,0.001977,0.003883,0.0,0.11589,0.121819,0.0,0.000481,0.022137,0.022893,0.061786,0.051425,0.001039,0.015003,0.0,0.0,0.004818,0.004492,0.239204,0.235181,0.032747,0.031386,0.0,0.0,0.187058,0.124798,0.124894,0.000106,0.077357,0.084963,0.019111,0.014024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.421973,1.0,0.598959,1.0,1.0,1.0
13.7,0.0,0.0,0.0,0.0,0.0,0.069825,0.0,0.0,0.0,0.0,0.0,0.0,0.0701,0.0,0.01385,3.5e-05,0.010657,0.140385,0.039633,0.139997,0.001443,0.003796,0.0,0.101218,0.109135,0.0,0.000445,0.020837,0.021657,0.059364,0.049842,0.000376,0.01257,0.0,0.0,0.003996,0.003727,0.261326,0.256628,0.047081,0.046308,0.0,0.0,0.177152,0.116809,0.116903,9.6e-05,0.073813,0.082098,0.013561,0.010523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.441951,1.0,0.588453,1.0,1.0,1.0
13.716667,0.0,0.0,0.0,0.0,0.0,0.069561,0.0,0.0,0.0,0.0,0.0,0.0,0.069849,0.0,0.014189,7.4e-05,0.014545,0.129762,0.023705,0.152174,0.000868,0.003579,0.0,0.084752,0.093613,0.0,0.000462,0.019815,0.020682,0.057484,0.049238,1.6e-05,0.010794,0.0,0.0,0.003315,0.003025,0.268243,0.264454,0.058327,0.058344,0.0,0.0,0.166483,0.111115,0.111195,1.4e-05,0.069308,0.077398,0.009954,0.007778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.471963,1.0,0.569278,1.0,1.0,1.0
13.733333,0.0,0.0,0.0,0.0,0.0,0.067351,0.0,0.0,0.0,0.0,0.0,0.0,0.067638,0.0,0.014479,9e-05,0.017403,0.118496,0.015757,0.162189,0.001042,0.003292,0.0,0.069145,0.078462,0.0,0.000485,0.017821,0.018545,0.056672,0.049966,0.0,0.00946,0.0,0.0,0.002673,0.002394,0.266951,0.263983,0.066252,0.06717,0.0,0.000134,0.157054,0.108103,0.10818,0.0,0.064578,0.072651,0.008374,0.00701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.508678,1.0,0.55181,1.0,1.0,1.0
13.75,0.0,0.0,0.0,0.0,0.0,0.064078,0.0,0.0,0.0,0.0,0.0,0.0,0.064365,0.0,0.014778,9.6e-05,0.019646,0.108919,0.010064,0.174411,0.001457,0.003132,0.0,0.056301,0.065468,0.0,0.000533,0.016335,0.016772,0.056071,0.051092,0.0,0.008326,0.0,0.0,0.002354,0.002029,0.26541,0.262931,0.072576,0.074173,2.4e-05,0.000239,0.149991,0.107636,0.107717,1e-06,0.060285,0.067991,0.008361,0.007445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.588815,1.0,0.540156,1.0,1.0,1.0
13.766667,0.0,0.0,0.0,0.0,0.0,0.0609,0.0,0.0,0.0,0.0,0.0,0.0,0.061201,0.0,0.015059,9.9e-05,0.021772,0.10235,0.006066,0.185818,0.003019,0.002863,0.0,0.052341,0.062387,0.0,0.000614,0.014793,0.014961,0.056655,0.053109,0.0,0.007366,0.0,0.0,0.002023,0.001671,0.264589,0.262794,0.078568,0.080905,5.9e-05,0.000299,0.148504,0.110696,0.11078,3.3e-05,0.056466,0.063873,0.009403,0.00849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.654735,1.0,0.539428,1.0,1.0,1.0
13.783333,0.0,0.0,0.0,0.0,0.0,0.057183,0.000248,0.0,0.0,0.0,0.0,0.0,0.057504,0.000161,0.014785,0.000106,0.023021,0.095891,0.003602,0.192312,0.006844,0.002779,0.0,0.064145,0.075413,0.0,0.000648,0.013062,0.013177,0.056079,0.053474,0.0,0.00675,0.0,0.0,0.001815,0.001524,0.262108,0.260608,0.085129,0.087618,8.9e-05,0.000299,0.149904,0.117083,0.117168,7.4e-05,0.05502,0.062851,0.013994,0.013687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.608584,1.0,0.534436,1.0,1.0,1.0
13.8,0.0,0.0,0.0,0.0,0.0,0.054922,0.000252,0.0,0.0,0.0,0.0,0.0,0.055282,0.000188,0.013982,0.000101,0.02437,0.090628,0.003164,0.193414,0.009604,0.00284,0.0,0.088911,0.10038,0.0,0.000611,0.011979,0.012215,0.053358,0.052477,0.0,0.006214,0.0,3.6e-05,0.00159,0.001358,0.259989,0.258757,0.093342,0.096114,0.000185,0.0004,0.152477,0.12768,0.127762,8.5e-05,0.055745,0.064989,0.023506,0.024809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.606223,1.0,0.540175,1.0,1.0,1.0
13.816667,0.0,0.0,0.0,0.0,0.0,0.05432,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.054676,3.3e-05,0.013016,9.2e-05,0.025311,0.084049,0.002841,0.188017,0.009917,0.00264,0.0,0.12862,0.140008,0.0,0.000517,0.011563,0.01189,0.04503,0.045389,0.0,0.005883,0.0,0.00015,0.001568,0.001347,0.260601,0.260256,0.105178,0.108372,2.1e-05,0.000199,0.151758,0.133065,0.133147,4.9e-05,0.06129,0.07171,0.037263,0.040917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.621441,1.0,0.545887,1.0,1.0,1.0
13.833333,0.0,0.0,0.0,0.0,0.0,0.056885,0.0,0.0,0.0,0.0,0.0,0.0,0.057273,1.4e-05,0.012296,6.5e-05,0.027143,0.078012,0.002036,0.178543,0.006563,0.002608,0.0,0.176635,0.186757,0.0,0.00037,0.010796,0.01157,0.033645,0.035559,0.0,0.005067,0.0,0.000521,0.001632,0.001452,0.272412,0.272811,0.126693,0.130434,0.000432,0.000658,0.147228,0.128077,0.128156,0.0,0.074536,0.087884,0.058098,0.06459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.654908,1.0,0.570148,1.0,1.0,1.0
13.85,0.0,0.0,0.0,0.0,0.0,0.062086,0.0,0.0,0.0,0.0,0.0,0.0,0.062468,0.0,0.011951,1.4e-05,0.029734,0.075073,0.00108,0.165531,0.000919,0.002304,0.0,0.227274,0.234621,0.0,0.000125,0.010256,0.011284,0.021843,0.024727,0.0,0.004561,0.0,0.000884,0.001772,0.00158,0.296212,0.297945,0.156949,0.159884,0.017538,0.01775,0.141878,0.121906,0.121986,0.0,0.093756,0.1085,0.080222,0.088375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.660578,1.0,0.595221,1.0,1.0,1.0
13.866667,0.0,0.0,0.0,0.0,0.0,0.069284,0.0,0.0,0.0,0.0,0.0,0.0,0.069652,0.0,0.011903,0.0,0.031805,0.075214,0.000677,0.151142,0.000329,0.002189,0.0,0.273217,0.277517,0.0,0.0,0.010536,0.01196,0.012753,0.016563,0.0,0.004035,0.0,0.001583,0.00196,0.001759,0.32839,0.331241,0.188348,0.190976,0.038279,0.038465,0.134603,0.1118,0.111876,0.0,0.11585,0.131709,0.102027,0.111452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.671683,1.0,0.634224,1.0,1.0,1.0
13.883333,0.0,0.0,0.0,0.0,0.0,0.076689,0.0,0.0,0.0,0.0,0.0,0.0,0.077043,0.0,0.012145,0.0,0.033383,0.078107,0.000686,0.135813,8.9e-05,0.002184,0.0,0.313624,0.315535,0.0,0.0,0.011495,0.01326,0.007363,0.011481,0.0,0.003809,0.0,0.002442,0.002106,0.001909,0.361965,0.36528,0.215805,0.218157,0.052877,0.053065,0.12479,0.101637,0.101716,0.0,0.137257,0.15417,0.12206,0.13286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.691719,1.0,0.667925,1.0,1.0,1.0
13.9,0.0,0.0,0.0,0.0,0.0,0.083163,0.0,0.0,0.0,0.0,0.0,0.0,0.083498,0.0,0.013507,0.0,0.034603,0.082295,0.000647,0.120193,3.9e-05,0.002146,0.0,0.346578,0.347022,0.0,0.0,0.013139,0.015241,0.004455,0.00835,0.0,0.003598,0.0,0.003784,0.002372,0.002194,0.389894,0.393022,0.235023,0.237175,0.053403,0.053582,0.11636,0.094929,0.095013,0.0,0.155704,0.173132,0.137874,0.149292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.683073,1.0,0.721613,1.0,1.0,1.0
13.916667,0.0,0.0,0.0,0.0,0.0,0.087659,0.0,0.0,0.0,0.0,0.0,0.0,0.088002,0.0,0.015105,0.0,0.03555,0.086632,0.000702,0.103174,6e-05,0.001969,0.0,0.36794,0.367375,0.0,0.0,0.014889,0.017076,0.003406,0.007018,0.0,0.003595,0.0,0.004761,0.002599,0.002484,0.401491,0.403555,0.239717,0.241619,0.046247,0.046426,0.111231,0.093802,0.093887,0.0,0.168806,0.18673,0.149513,0.160561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.647465,1.0,0.741054,1.0,1.0,1.0
13.933333,0.0,0.0,0.0,0.0,0.0,0.090675,0.0,0.0,0.0,0.0,0.0,0.0,0.090994,0.0,0.016426,0.0,0.036021,0.086175,0.000698,0.088256,0.000105,0.001985,0.0,0.371964,0.36808,0.0,0.0,0.016739,0.018876,0.003371,0.006837,0.0,0.003492,0.0,0.005624,0.002965,0.002788,0.381011,0.381589,0.224517,0.225259,0.03916,0.039383,0.104349,0.089649,0.08973,0.0,0.173319,0.190794,0.15589,0.16425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.646471,1.0,0.726283,1.0,1.0,1.0
13.95,0.0,0.0,0.0,0.0,0.0,0.097866,0.0,0.0,0.0,0.0,0.0,0.0,0.098137,0.0,0.01626,0.0,0.037382,0.079148,0.000691,0.081137,8e-05,0.001934,0.0,0.364342,0.355926,0.0,0.0,0.018343,0.019976,0.001187,0.004138,0.0,0.00371,0.0,0.004859,0.003318,0.003068,0.337568,0.338347,0.204219,0.202225,0.041504,0.041675,0.097076,0.088375,0.088435,0.0,0.171691,0.187109,0.158405,0.162702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.785311,1.0,0.737378,1.0,1.0,1.0
13.966667,0.0,0.0,0.0,0.0,0.0,0.103364,5e-06,0.0,0.0,0.0,0.0,0.0,0.103607,0.0,0.015639,0.0,0.03872,0.070495,0.000638,0.077583,0.000102,0.001982,0.0,0.347928,0.337995,0.0,0.0,0.018702,0.019999,0.000418,0.002823,0.0,0.003557,0.0,0.005768,0.00351,0.003298,0.294553,0.295656,0.186185,0.183659,0.049704,0.049889,0.092721,0.082614,0.082666,0.0,0.167433,0.182103,0.161484,0.163435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.970943,1.0,0.715138,1.0,1.0,1.0
13.983333,0.0,0.0,0.0,0.0,0.0,0.106992,4e-05,0.0,0.0,0.0,0.0,0.0,0.107238,0.0,0.014605,0.0,0.03963,0.064071,0.000613,0.081561,0.000186,0.001984,0.0,0.32928,0.318997,0.0,0.0,0.017404,0.018365,0.0,0.002317,0.0,0.003302,0.000175,0.007853,0.003591,0.003424,0.266629,0.267972,0.179909,0.177047,0.059643,0.059779,0.086235,0.068818,0.06888,0.0,0.164137,0.177667,0.16578,0.166263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.697991,1.0,1.0,1.0
14.0,0.0,0.0,0.0,0.0,0.0,0.104741,0.000106,0.0,0.0,0.0,0.0,0.0,0.104961,0.0,0.01364,0.0,0.039992,0.058841,0.000663,0.089486,0.00044,0.001946,0.0,0.312232,0.302106,0.0,0.0,0.016602,0.017318,0.0,0.00215,0.0,0.002916,0.000356,0.010107,0.003926,0.003822,0.251208,0.252982,0.182382,0.179253,0.065257,0.065336,0.077525,0.045788,0.045848,0.0,0.159731,0.172373,0.167875,0.16794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.684627,1.0,1.0,1.0
14.016667,0.0,0.0,0.0,0.0,0.0,0.097815,0.0,0.0,0.0,0.0,0.0,0.0,0.098035,0.0,0.012882,0.0,0.039289,0.056598,0.00074,0.102501,0.000338,0.002075,0.0,0.296677,0.287814,0.0,0.0,0.016225,0.016824,0.0,0.002376,0.0,0.002749,0.000346,0.011907,0.004242,0.00419,0.254237,0.255947,0.189346,0.187046,0.063014,0.063095,0.070986,0.024123,0.024175,0.0,0.154298,0.167193,0.167883,0.169186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.656493,1.0,1.0,1.0
14.033333,0.0,0.0,0.0,0.0,0.0,0.089366,0.0,0.0,0.0,0.0,0.0,0.0,0.089559,0.0,0.01205,0.0,0.038577,0.05961,0.000679,0.123112,0.000139,0.002403,0.0,0.28424,0.276746,0.0,0.0,0.015257,0.015941,0.0,0.002374,1.9e-05,0.002627,0.000253,0.011651,0.004362,0.004271,0.270193,0.270808,0.197753,0.195575,0.03984,0.039985,0.065183,0.009967,0.010036,0.0,0.14827,0.160669,0.161858,0.165194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.633659,1.0,1.0,1.0
14.05,0.0,0.0,0.0,0.0,0.0,0.080423,0.0,0.0,0.0,0.0,0.0,0.0,0.08063,0.0,0.01188,0.0,0.037467,0.065064,0.000563,0.140912,7.7e-05,0.002508,0.0,0.272732,0.267077,0.0,0.0,0.01409,0.01481,0.0,0.002517,9.6e-05,0.002437,0.000227,0.012257,0.00422,0.004189,0.280307,0.279513,0.202658,0.201148,0.021216,0.021389,0.062629,0.001606,0.001693,0.0,0.142288,0.155204,0.155823,0.162454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.901922,1.0,0.621569,1.0,1.0,1.0
14.066667,0.0,0.0,0.0,0.0,0.0,0.074157,0.0,0.0,0.0,0.0,0.0,0.0,0.074387,0.0,0.011906,0.0,0.036977,0.066537,0.000513,0.151561,0.000104,0.002376,0.0,0.263575,0.258789,0.0,0.0,0.013154,0.013911,0.000327,0.003377,0.000138,0.002189,0.00023,0.013259,0.004343,0.004395,0.273597,0.272067,0.200659,0.199905,0.016701,0.016977,0.065636,0.006591,0.006683,0.0,0.136694,0.15037,0.152412,0.161604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.855266,1.0,0.599981,1.0,1.0,1.0
14.083333,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.069229,0.0,0.011958,0.0,0.035975,0.062337,0.000727,0.155575,0.000558,0.002533,0.0,0.257401,0.253028,0.0,5.4e-05,0.012306,0.01299,0.001091,0.004251,0.0,0.002014,0.000421,0.015229,0.004207,0.004337,0.25389,0.251507,0.193603,0.19257,0.017147,0.017423,0.069588,0.018689,0.018797,0.0,0.132691,0.146616,0.151478,0.162363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.826957,1.0,0.580958,1.0,1.0,1.0
14.1,0.0,0.0,0.0,0.0,0.0,0.064368,0.0,0.0,0.0,0.0,0.0,0.0,0.064594,0.0,0.011433,0.0,0.034464,0.057172,0.000765,0.15605,0.001458,0.002528,0.0,0.252042,0.248336,0.0,8.1e-05,0.011428,0.012139,0.001028,0.004057,0.0,0.001865,0.000592,0.016509,0.003901,0.004081,0.240298,0.237379,0.187995,0.187353,0.019498,0.019728,0.070954,0.035207,0.03533,0.0,0.128877,0.143537,0.153524,0.165842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.758492,1.0,0.566202,1.0,1.0,1.0
14.116667,0.0,0.0,0.0,0.0,0.0,0.059829,0.000193,0.0,0.0,0.0,0.0,0.0,0.060049,0.0,0.010924,0.0,0.032656,0.052118,0.000826,0.159843,0.003951,0.002377,0.0,0.243003,0.241538,0.0,8.4e-05,0.010869,0.011756,0.00074,0.003875,0.0,0.001735,0.000646,0.017563,0.003735,0.003981,0.229795,0.22683,0.182327,0.182794,0.016522,0.016765,0.073986,0.055676,0.05579,0.0,0.124424,0.140024,0.154686,0.167124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.697012,1.0,0.56467,1.0,1.0,1.0
14.133333,0.0,0.0,0.0,0.0,0.0,0.05551,0.004731,0.0,0.0,0.0,0.0,0.0,0.055717,0.004513,0.010697,0.0,0.031347,0.047042,0.000959,0.164843,0.008052,0.002365,0.0,0.227513,0.228904,0.0,0.000105,0.010519,0.011662,0.001413,0.005387,0.0,0.00178,0.000839,0.018809,0.003447,0.003788,0.220399,0.217565,0.172925,0.174497,0.01068,0.010944,0.078721,0.078198,0.078316,0.0,0.117701,0.134245,0.151537,0.163985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.615496,1.0,0.559504,1.0,1.0,1.0
14.15,0.0,0.0,0.0,0.0,0.0,0.052018,0.015524,0.0,0.0,0.0,0.0,0.0,0.052222,0.015312,0.010592,0.0,0.030096,0.044505,0.001143,0.169699,0.011797,0.002192,0.0,0.199153,0.204617,0.0,0.000149,0.010305,0.01162,0.004274,0.008672,0.0,0.001683,0.000982,0.019224,0.003314,0.003784,0.211392,0.208729,0.157196,0.160293,0.002608,0.002904,0.082805,0.098523,0.09866,0.0,0.107807,0.124508,0.140485,0.152792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.568072,1.0,0.558636,1.0,1.0,1.0
14.166667,0.0,0.0,0.0,0.0,0.0,0.048962,0.025941,0.0,0.0,0.0,0.0,0.0,0.049175,0.025784,0.011124,0.0,0.028707,0.045179,0.001244,0.175655,0.015604,0.00228,0.0,0.155335,0.165446,0.0,0.000252,0.010719,0.011996,0.01055,0.013848,0.0,0.001415,0.00089,0.017045,0.003422,0.003968,0.204145,0.201444,0.139159,0.143097,6.2e-05,0.000328,0.086228,0.116603,0.116747,0.0,0.095011,0.110695,0.117942,0.129545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.558773,1.0,0.553779,1.0,1.0,1.0
14.183333,0.0,0.0,0.0,0.0,0.0,0.046644,0.039522,0.0,0.0,0.0,0.0,0.0,0.046809,0.039383,0.012018,1.5e-05,0.027572,0.051354,0.001152,0.18418,0.020412,0.002296,0.0,0.090347,0.102795,0.0,0.000478,0.011252,0.012406,0.020014,0.022762,0.0,0.00123,0.000249,0.013395,0.00367,0.004202,0.201632,0.199084,0.115966,0.120002,0.0,3.8e-05,0.091249,0.131998,0.132144,0.0,0.078594,0.091225,0.083128,0.092396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.536694,1.0,0.530999,1.0,1.0,1.0
14.2,0.0,0.0,0.0,0.0,0.0,0.045244,0.064179,0.0,0.0,0.0,0.0,0.0,0.04535,0.064028,0.012967,8e-06,0.026556,0.074496,0.001855,0.204723,0.027079,0.002442,0.0,0.017862,0.028387,0.0,0.000538,0.012258,0.013071,0.038259,0.042279,0.0,0.001166,4.4e-05,0.009047,0.003866,0.004239,0.207113,0.204081,0.092747,0.096173,0.0,0.0,0.10061,0.1456,0.145744,1.3e-05,0.062544,0.071376,0.045649,0.051924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.500742,1.0,0.497549,1.0,1.0,1.0
14.216667,0.0,0.0,0.0,0.0,0.0,0.044592,0.098204,0.0,0.0,0.0,0.0,0.0,0.044626,0.097872,0.014264,0.0,0.026281,0.114176,0.008202,0.244543,0.042387,0.002677,0.0,0.0,0.0,0.038288,0.036935,0.013976,0.014302,0.06884,0.075259,0.0,0.001277,0.0,0.00454,0.003608,0.003787,0.220562,0.215903,0.074539,0.076226,0.0,0.0,0.113359,0.157345,0.157491,7.4e-05,0.05107,0.056574,0.018418,0.021799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.459606,1.0,0.476004,1.0,1.0,1.0
14.233333,0.0,0.0,0.0,0.0,0.0,0.042966,0.129572,0.0,0.0,0.0,0.0,0.0,0.043019,0.129369,0.016334,0.0,0.026444,0.153306,0.018803,0.287424,0.065462,0.002794,0.0,0.0,0.0,0.106631,0.103993,0.015068,0.015233,0.096383,0.104534,0.0,0.001639,0.0,0.001453,0.00292,0.003023,0.232978,0.22728,0.063706,0.064496,0.0,0.0,0.126698,0.165076,0.165212,0.000136,0.043275,0.046715,0.003496,0.004046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.422535,1.0,0.454804,1.0,1.0,1.0
14.25,0.0,0.0,0.0,0.0,0.0,0.041163,0.154383,0.0,0.0,0.0,0.0,0.0,0.041238,0.154275,0.018188,0.0,0.02636,0.182642,0.030225,0.325872,0.089205,0.002949,0.0,0.0,0.0,0.148271,0.144894,0.015054,0.014961,0.116686,0.125409,0.0,0.002034,0.0,0.001063,0.002147,0.002209,0.240833,0.234363,0.057978,0.058552,0.0,0.0,0.138642,0.169766,0.1699,0.00015,0.038233,0.040688,0.001476,0.001298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.396014,1.0,0.4453,1.0,1.0,1.0
14.266667,0.0,0.0,0.0,0.0,0.0,0.039297,0.174057,0.0,0.0,0.0,0.0,0.0,0.039387,0.174012,0.02009,0.0,0.026261,0.20304,0.040546,0.350706,0.109458,0.003203,0.0,0.0,0.0,0.168667,0.16489,0.014728,0.014328,0.129889,0.138048,0.0,0.002593,0.0,0.000782,0.001577,0.001585,0.245106,0.238259,0.053961,0.054451,0.0,0.0,0.148894,0.172836,0.172966,0.000155,0.034355,0.036063,0.00117,0.000725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.363979,1.0,0.436028,1.0,1.0,1.0
14.283333,0.0,0.0,0.0,0.0,0.0,0.037451,0.186757,0.0,0.0,0.0,0.0,0.0,0.03756,0.186742,0.021519,0.0,0.026134,0.210543,0.047957,0.354448,0.120811,0.003347,0.0,0.0,1e-06,0.176623,0.172469,0.013934,0.013289,0.1385,0.145917,0.0,0.003061,0.0,0.000708,0.001191,0.001149,0.244022,0.237468,0.051705,0.052287,0.0,0.0,0.156427,0.174143,0.174264,0.000152,0.031671,0.033034,0.001026,0.000559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33455,1.0,0.429893,1.0,1.0,1.0
